Subject, Session, Module, Status, Progress, User, Workstation, Date, Processing.time, Processing, Version
3, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:13:57 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
4, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:13:58 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
5, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:13:59 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
6, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:13:59 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
7, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:00 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
8, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:01 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
9, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:01 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
10, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:02 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
11, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:02 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
12, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:03 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
13, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:04 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
14, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:04 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
15, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:05 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
16, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:06 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
17, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:06 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
18, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:07 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
19, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:08 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
20, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:08 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
21, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:09 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
22, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:10 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
23, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:10 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
24, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:11 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
25, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:11 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
26, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:12 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
27, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:13 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
28, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:13 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
29, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:14 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
30, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:14 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
31, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:15 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
32, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:16 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
33, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:16 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
34, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:17 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
35, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:18 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
36, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:19 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
38, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:19 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
39, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:20 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
40, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:21 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
41, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:22 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
42, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:22 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
43, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:23 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
44, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:24 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
45, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:25 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
46, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:26 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
47, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:26 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
48, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:27 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
49, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:28 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
50, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:29 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
51, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:29 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
52, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:30 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
53, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:31 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
54, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:32 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
55, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:32 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
56, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:33 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
57, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:34 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
58, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:35 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
59, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:35 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
60, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:36 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
61, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:37 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
62, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:38 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
63, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:39 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
64, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:39 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
65, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:40 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
66, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:41 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
67, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:42 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
68, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:42 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
69, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:43 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
70, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:44 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
71, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:45 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
72, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:45 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
73, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:46 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
74, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:47 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
75, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:48 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
76, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:48 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
77, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:49 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
78, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:50 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
80, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:51 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
81, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:51 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
82, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:52 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
83, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:53 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
84, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:54 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
85, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:55 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
86, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:55 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
87, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:56 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
88, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:57 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
91, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:58 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
92, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:58 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
93, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:14:59 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
94, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:00 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
95, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:01 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
97, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:02 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
98, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:02 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
99, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:03 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
100, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:04 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
101, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:05 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
102, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:06 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
103, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:06 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
104, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:07 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
105, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:08 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
106, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:09 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
107, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:09 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
108, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:10 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
109, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:11 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
110, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:11 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
111, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:12 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
112, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:13 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
114, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:14 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
115, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:14 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
116, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:15 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
117, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:16 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
118, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:17 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
119, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:17 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
120, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:18 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
122, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:19 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
123, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:20 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
124, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:21 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
125, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:21 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
126, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:22 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
127, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:23 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
128, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:24 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
129, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:24 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
130, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:25 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
131, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:26 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
132, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:27 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
133, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:27 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
134, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:28 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
136, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:29 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
137, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:29 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
138, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:30 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
139, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:31 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
140, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:32 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
141, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:32 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
142, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:33 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
144, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:34 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
145, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:35 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
146, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:35 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
147, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:36 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
149, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:37 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
153, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:38 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
154, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:38 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
156, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:39 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
159, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:40 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
160, SINGLE, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 12:15:41 EDT 2021,0, LOCAL, v0.0.2 'wobbly'
1, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 13:03:02 EDT 2021,44.533, qsub-MICA, v0.0.2 'wobbly'
2, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 15:31:13 EDT 2021,42.2, qsub-MICA, v0.0.2 'wobbly'
3, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 17:37:16 EDT 2021,40.217, qsub-MICA, v0.0.2 'wobbly'
4, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 19:03:25 EDT 2021,48.933, qsub-MICA, v0.0.2 'wobbly'
6, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 19:06:01 EDT 2021,43.033, qsub-MICA, v0.0.2 'wobbly'
