Subject, Session, Module, Status, Progress, User, Workstation, Date, Processing.time, Processing, Version
04166, 02, GD, COMPLETED, 18/18, rcruces, oncilla.bic.mni.mcgill.ca, Wed Jun  9 13:43:15 EDT 2021, 104.750, qsub-MICA
32436, 02, GD, COMPLETED, 18/18, rcruces, montano.bic.mni.mcgill.ca, Wed Jun  9 13:45:34 EDT 2021, 94.833, qsub-MICA
34736, 02, GD, COMPLETED, 18/18, rcruces, varrius.bic.mni.mcgill.ca, Wed Jun  9 13:45:54 EDT 2021, 94.567, qsub-MICA
31730, 02, GD, COMPLETED, 18/18, rcruces, fladgate.bic.mni.mcgill.ca, Wed Jun  9 13:46:34 EDT 2021, 98.217, qsub-MICA
04171, 02, GD, COMPLETED, 18/18, rcruces, peto.bic.mni.mcgill.ca, Wed Jun  9 13:49:03 EDT 2021, 110.683, qsub-MICA
04165, 02, GD, COMPLETED, 18/18, rcruces, paris.bic.mni.mcgill.ca, Wed Jun  9 13:49:12 EDT 2021, 110.700, qsub-MICA
32310, 02, GD, COMPLETED, 18/18, rcruces, emilia.bic.mni.mcgill.ca, Wed Jun  9 13:49:31 EDT 2021, 100.683, qsub-MICA
32159, 02, GD, COMPLETED, 18/18, rcruces, oncilla.bic.mni.mcgill.ca, Wed Jun  9 13:50:46 EDT 2021, 102.183, qsub-MICA
34273, 02, GD, COMPLETED, 18/18, rcruces, yeatman.bic.mni.mcgill.ca, Wed Jun  9 13:52:21 EDT 2021, 102.767, qsub-MICA
29096, 02, GD, COMPLETED, 18/18, rcruces, yeatman.bic.mni.mcgill.ca, Wed Jun  9 13:54:02 EDT 2021, 105.950, qsub-MICA
29332, 02, GD, COMPLETED, 18/18, rcruces, varro.bic.mni.mcgill.ca, Wed Jun  9 14:00:08 EDT 2021, 111.783, qsub-MICA
04211, 02, GD, COMPLETED, 18/18, rcruces, valentine.bic.mni.mcgill.ca, Wed Jun  9 14:05:11 EDT 2021, 121.050, qsub-MICA
26896, 02, GD, COMPLETED, 18/18, rcruces, valentine.bic.mni.mcgill.ca, Wed Jun  9 14:11:26 EDT 2021, 126.967, qsub-MICA
36144, 02, GD, COMPLETED, 18/18, rcruces, peto.bic.mni.mcgill.ca, Wed Jun  9 14:43:21 EDT 2021, 76.317, qsub-MICA
35538, 02, GD, COMPLETED, 18/18, rcruces, percy.bic.mni.mcgill.ca, Wed Jun  9 14:47:52 EDT 2021, 87.317, qsub-MICA
36966, 02, GD, COMPLETED, 18/18, rcruces, peto.bic.mni.mcgill.ca, Wed Jun  9 14:51:22 EDT 2021, 81.283, qsub-MICA
36487, 02, GD, COMPLETED, 18/18, rcruces, percy.bic.mni.mcgill.ca, Wed Jun  9 14:54:30 EDT 2021, 85.450, qsub-MICA
37130, 02, GD, COMPLETED, 18/18, rcruces, varro.bic.mni.mcgill.ca, Wed Jun  9 14:59:50 EDT 2021, 88.783, qsub-MICA
35557, 02, GD, COMPLETED, 18/18, rcruces, varrius.bic.mni.mcgill.ca, Wed Jun  9 15:02:13 EDT 2021, 98.400, qsub-MICA
37348, 02, GD, COMPLETED, 18/18, rcruces, venice.bic.mni.mcgill.ca, Wed Jun  9 15:11:56 EDT 2021, 97.883, qsub-MICA
04166, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Wed Jun 16 13:19:38 EDT 2021, 1490.833, qsub-all.q, v0.0.2 'wobbly'
04165, 02, SC-40M, COMPLETED, 57/57, rcruces, node17.bic.mni.mcgill.ca, Wed Jun 16 20:04:15 EDT 2021, 2006.367, qsub-all.q, v0.0.2 'wobbly'
04171, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Thu Jun 17 07:25:35 EDT 2021, 1547.833, qsub-all.q, v0.0.2 'wobbly'
04170, 02, SC-40M, COMPLETED, 57/57, rcruces, node18.bic.mni.mcgill.ca, Thu Jun 17 12:00:19 EDT 2021, 2260.000, qsub-all.q, v0.0.2 'wobbly'
04181, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Thu Jun 17 12:45:57 EDT 2021, 1406.000, qsub-all.q, v0.0.2 'wobbly'
04204, 02, SC-40M, COMPLETED, 57/57, rcruces, node20.bic.mni.mcgill.ca, Thu Jun 17 18:10:17 EDT 2021, 1262.967, qsub-all.q, v0.0.2 'wobbly'
04178, 02, SC-40M, COMPLETED, 57/57, rcruces, node19.bic.mni.mcgill.ca, Thu Jun 17 18:19:34 EDT 2021, 1831.583, qsub-all.q, v0.0.2 'wobbly'
04209, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Fri Jun 18 00:32:20 EDT 2021, 1026.333, qsub-all.q, v0.0.2 'wobbly'
04210, 02, SC-40M, COMPLETED, 57/57, rcruces, node18.bic.mni.mcgill.ca, Fri Jun 18 05:30:34 EDT 2021, 1049.833, qsub-all.q, v0.0.2 'wobbly'
04211, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Fri Jun 18 07:45:33 EDT 2021, 1139.400, qsub-all.q, v0.0.2 'wobbly'
28982, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Fri Jun 18 07:45:56 EDT 2021, 0.017, qsub-all.q, v0.0.2 'wobbly'
27934, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Fri Jun 18 19:12:04 EDT 2021, 1119.317, qsub-all.q, v0.0.2 'wobbly'
29096, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Sat Jun 19 05:17:21 EDT 2021, 1291.250, qsub-all.q, v0.0.2 'wobbly'
26896, 02, SC-40M, COMPLETED, 57/57, rcruces, node20.bic.mni.mcgill.ca, Sat Jun 19 10:44:11 EDT 2021, 2433.217, qsub-all.q, v0.0.2 'wobbly'
27869, 02, SC-40M, COMPLETED, 57/57, rcruces, node19.bic.mni.mcgill.ca, Sat Jun 19 13:28:39 EDT 2021, 2588.767, qsub-all.q, v0.0.2 'wobbly'
32310, 02, SC-40M, COMPLETED, 57/57, rcruces, node19.bic.mni.mcgill.ca, Sat Jun 19 13:29:07 EDT 2021, 0.033, qsub-all.q, v0.0.2 'wobbly'
29332, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Sat Jun 19 21:11:56 EDT 2021, 1559.333, qsub-all.q, v0.0.2 'wobbly'
31730, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Sun Jun 20 01:22:54 EDT 2021, 1205.150, qsub-all.q, v0.0.2 'wobbly'
27960, 02, SC-40M, COMPLETED, 57/57, rcruces, node18.bic.mni.mcgill.ca, Sun Jun 20 05:33:23 EDT 2021, 2882.333, qsub-all.q, v0.0.2 'wobbly'
32159, 02, SC-40M, COMPLETED, 57/57, rcruces, node20.bic.mni.mcgill.ca, Sun Jun 20 08:15:27 EDT 2021, 1290.883, qsub-all.q, v0.0.2 'wobbly'
32436, 02, SC-40M, COMPLETED, 57/57, rcruces, node19.bic.mni.mcgill.ca, Sun Jun 20 09:06:30 EDT 2021, 1177.300, qsub-all.q, v0.0.2 'wobbly'
33789, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Sun Jun 20 11:58:32 EDT 2021, 886.250, qsub-all.q, v0.0.2 'wobbly'
34273, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Sun Jun 20 15:38:31 EDT 2021, 855.317, qsub-all.q, v0.0.2 'wobbly'
35557, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Mon Jun 21 03:01:26 EDT 2021, 902.483, qsub-all.q, v0.0.2 'wobbly'
36144, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Mon Jun 21 05:28:02 EDT 2021, 829.033, qsub-all.q, v0.0.2 'wobbly'
34736, 02, SC-40M, COMPLETED, 57/57, rcruces, node20.bic.mni.mcgill.ca, Mon Jun 21 07:57:37 EDT 2021, 1421.600, qsub-all.q, v0.0.2 'wobbly'
34359, 02, SC-40M, COMPLETED, 57/57, rcruces, node18.bic.mni.mcgill.ca, Mon Jun 21 09:39:28 EDT 2021, 1685.717, qsub-all.q, v0.0.2 'wobbly'
35538, 02, SC-40M, COMPLETED, 57/57, rcruces, node19.bic.mni.mcgill.ca, Mon Jun 21 15:18:19 EDT 2021, 1811.083, qsub-all.q, v0.0.2 'wobbly'
36966, 02, SC-40M, COMPLETED, 57/57, rcruces, node22.bic.mni.mcgill.ca, Mon Jun 21 18:22:45 EDT 2021, 774.250, qsub-all.q, v0.0.2 'wobbly'
36487, 02, SC-40M, COMPLETED, 57/57, rcruces, node31.bic.mni.mcgill.ca, Mon Jun 21 23:04:35 EDT 2021, 1202.883, qsub-all.q, v0.0.2 'wobbly'
37130, 02, SC-40M, COMPLETED, 57/57, rcruces, node20.bic.mni.mcgill.ca, Tue Jun 22 07:17:14 EDT 2021, 1399.200, qsub-all.q, v0.0.2 'wobbly'
37348, 02, SC-40M, COMPLETED, 57/57, rcruces, node18.bic.mni.mcgill.ca, Tue Jun 22 15:43:26 EDT 2021, 1803.417, qsub-all.q, v0.0.2 'wobbly'
32310, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 14:41:45 EDT 2021, 0.150, qsub-MICA, v1.0.0 'Roadrunner'
27960, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 15:00:59 EDT 2021, 20.150, qsub-MICA, v1.0.0 'Roadrunner'
29332, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, percy.bic.mni.mcgill.ca, Thu Jul  1 15:01:12 EDT 2021, 20.117, qsub-MICA, v1.0.0 'Roadrunner'
28982, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, percy.bic.mni.mcgill.ca, Thu Jul  1 15:01:14 EDT 2021, 20.133, qsub-MICA, v1.0.0 'Roadrunner'
29096, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 15:01:27 EDT 2021, 20.367, qsub-MICA, v1.0.0 'Roadrunner'
32436, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 15:02:09 EDT 2021, 20.300, qsub-MICA, v1.0.0 'Roadrunner'
35538, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, percy.bic.mni.mcgill.ca, Thu Jul  1 15:02:33 EDT 2021, 19.967, qsub-MICA, v1.0.0 'Roadrunner'
32159, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 15:02:34 EDT 2021, 21.233, qsub-MICA, v1.0.0 'Roadrunner'
04166, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, fladgate.bic.mni.mcgill.ca, Thu Jul  1 15:03:09 EDT 2021, 23.067, qsub-MICA, v1.0.0 'Roadrunner'
26896, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, montano.bic.mni.mcgill.ca, Thu Jul  1 15:05:08 EDT 2021, 22.367, qsub-MICA, v1.0.0 'Roadrunner'
04211, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, valentine.bic.mni.mcgill.ca, Thu Jul  1 15:03:15 EDT 2021, 22.667, qsub-MICA, v1.0.0 'Roadrunner'
31730, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, venice.bic.mni.mcgill.ca, Thu Jul  1 15:03:23 EDT 2021, 22.050, qsub-MICA, v1.0.0 'Roadrunner'
27869, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, emilia.bic.mni.mcgill.ca, Thu Jul  1 15:03:31 EDT 2021, 22.667, qsub-MICA, v1.0.0 'Roadrunner'
27934, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, oncilla.bic.mni.mcgill.ca, Thu Jul  1 15:03:44 EDT 2021, 22.883, qsub-MICA, v1.0.0 'Roadrunner'
34359, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, valentine.bic.mni.mcgill.ca, Thu Jul  1 15:04:17 EDT 2021, 21.933, qsub-MICA, v1.0.0 'Roadrunner'
04210, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, venice.bic.mni.mcgill.ca, Thu Jul  1 15:04:17 EDT 2021, 23.683, qsub-MICA, v1.0.0 'Roadrunner'
04209, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, varro.bic.mni.mcgill.ca, Thu Jul  1 15:04:26 EDT 2021, 23.833, qsub-MICA, v1.0.0 'Roadrunner'
04178, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, percy.bic.mni.mcgill.ca, Thu Jul  1 15:04:31 EDT 2021, 24.183, qsub-MICA, v1.0.0 'Roadrunner'
04204, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, oncilla.bic.mni.mcgill.ca, Thu Jul  1 15:04:32 EDT 2021, 23.917, qsub-MICA, v1.0.0 'Roadrunner'
34736, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, varrius.bic.mni.mcgill.ca, Thu Jul  1 15:04:36 EDT 2021, 22.017, qsub-MICA, v1.0.0 'Roadrunner'
04201, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, varro.bic.mni.mcgill.ca, Thu Jul  1 15:04:55 EDT 2021, 24.317, qsub-MICA, v1.0.0 'Roadrunner'
36144, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, paris.bic.mni.mcgill.ca, Thu Jul  1 15:05:09 EDT 2021, 22.067, qsub-MICA, v1.0.0 'Roadrunner'
36487, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, paris.bic.mni.mcgill.ca, Thu Jul  1 15:05:33 EDT 2021, 22.467, qsub-MICA, v1.0.0 'Roadrunner'
33789, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, yeatman.bic.mni.mcgill.ca, Thu Jul  1 15:05:40 EDT 2021, 23.567, qsub-MICA, v1.0.0 'Roadrunner'
35557, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, varrius.bic.mni.mcgill.ca, Thu Jul  1 15:06:19 EDT 2021, 23.483, qsub-MICA, v1.0.0 'Roadrunner'
34273, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, fladgate.bic.mni.mcgill.ca, Thu Jul  1 15:08:20 EDT 2021, 26.233, qsub-MICA, v1.0.0 'Roadrunner'
36966, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, yeatman.bic.mni.mcgill.ca, Thu Jul  1 15:19:10 EDT 2021, 24.083, qsub-MICA, v1.0.0 'Roadrunner'
37130, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, peto.bic.mni.mcgill.ca, Thu Jul  1 15:19:58 EDT 2021, 18.883, qsub-MICA, v1.0.0 'Roadrunner'
37348, 02, proc_rsfmri, COMPLETED, 21/21, rcruces, percy.bic.mni.mcgill.ca, Thu Jul  1 15:21:28 EDT 2021, 20.133, qsub-MICA, v1.0.0 'Roadrunner'
04165, 02, proc_dwi, COMPLETED, 10/10, rcruces, node26.bic.mni.mcgill.ca, Mon Sep 13 14:34:32 EDT 2021, 0.017, qsub-all.q, v0.1.1 'Roadrunner'
37348, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 15:50:03 EDT 2021, 75.283, qsub-all.q, v0.1.1 'Roadrunner'
04166, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 15:50:16 EDT 2021, 0.017, qsub-all.q, v0.1.1 'Roadrunner'
35538, 02, proc_dwi, COMPLETED, 10/10, rcruces, node26.bic.mni.mcgill.ca, Mon Sep 13 16:16:50 EDT 2021, 102.100, qsub-all.q, v0.1.1 'Roadrunner'
34736, 02, proc_dwi, COMPLETED, 10/10, rcruces, node24.bic.mni.mcgill.ca, Mon Sep 13 16:16:51 EDT 2021, 102.067, qsub-all.q, v0.1.1 'Roadrunner'
36144, 02, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Mon Sep 13 16:17:27 EDT 2021, 102.683, qsub-all.q, v0.1.1 'Roadrunner'
04178, 02, proc_dwi, COMPLETED, 10/10, rcruces, node24.bic.mni.mcgill.ca, Mon Sep 13 16:19:06 EDT 2021, 104.333, qsub-all.q, v0.1.1 'Roadrunner'
04209, 02, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Mon Sep 13 16:21:54 EDT 2021, 107.117, qsub-all.q, v0.1.1 'Roadrunner'
28982, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 16:23:27 EDT 2021, 108.683, qsub-all.q, v0.1.1 'Roadrunner'
04211, 02, proc_dwi, COMPLETED, 10/10, rcruces, node26.bic.mni.mcgill.ca, Mon Sep 13 16:24:02 EDT 2021, 109.283, qsub-all.q, v0.1.1 'Roadrunner'
32436, 02, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Mon Sep 13 16:27:33 EDT 2021, 112.783, qsub-all.q, v0.1.1 'Roadrunner'
32159, 02, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Mon Sep 13 16:32:04 EDT 2021, 117.300, qsub-all.q, v0.1.1 'Roadrunner'
26896, 02, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Mon Sep 13 16:34:25 EDT 2021, 119.633, qsub-all.q, v0.1.1 'Roadrunner'
34273, 02, proc_dwi, COMPLETED, 10/10, rcruces, node30, Mon Sep 13 16:42:15 EDT 2021, 124.283, qsub-all.q, v0.1.1 'Roadrunner'
36966, 02, proc_dwi, COMPLETED, 10/10, rcruces, node28, Mon Sep 13 16:41:14 EDT 2021, 126.450, qsub-all.q, v0.1.1 'Roadrunner'
29332, 02, proc_dwi, COMPLETED, 10/10, rcruces, node29, Mon Sep 13 16:41:43 EDT 2021, 126.933, qsub-all.q, v0.1.1 'Roadrunner'
27934, 02, proc_dwi, COMPLETED, 10/10, rcruces, node28, Mon Sep 13 16:43:27 EDT 2021, 128.650, qsub-all.q, v0.1.1 'Roadrunner'
04201, 02, proc_dwi, COMPLETED, 10/10, rcruces, node32, Mon Sep 13 16:46:00 EDT 2021, 131.183, qsub-all.q, v0.1.1 'Roadrunner'
04170, 02, proc_dwi, COMPLETED, 10/10, rcruces, node30, Mon Sep 13 16:52:28 EDT 2021, 134.717, qsub-all.q, v0.1.1 'Roadrunner'
04171, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 17:23:14 EDT 2021, 92.717, qsub-all.q, v0.1.1 'Roadrunner'
04210, 02, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Mon Sep 13 18:02:22 EDT 2021, 100.367, qsub-all.q, v0.1.1 'Roadrunner'
35353, 02, proc_dwi, COMPLETED, 10/10, rcruces, node32, Mon Sep 13 18:03:21 EDT 2021, 77.067, qsub-all.q, v0.1.1 'Roadrunner'
04181, 02, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Mon Sep 13 18:04:41 EDT 2021, 106.933, qsub-all.q, v0.1.1 'Roadrunner'
04576, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 18:11:26 EDT 2021, 107.683, qsub-all.q, v0.1.1 'Roadrunner'
04204, 02, proc_dwi, COMPLETED, 10/10, rcruces, node24.bic.mni.mcgill.ca, Mon Sep 13 18:18:19 EDT 2021, 119.067, qsub-all.q, v0.1.1 'Roadrunner'
27869, 02, proc_dwi, COMPLETED, 10/10, rcruces, node26.bic.mni.mcgill.ca, Mon Sep 13 18:20:27 EDT 2021, 116.200, qsub-all.q, v0.1.1 'Roadrunner'
27960, 02, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Mon Sep 13 18:23:17 EDT 2021, 115.517, qsub-all.q, v0.1.1 'Roadrunner'
29096, 02, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Mon Sep 13 18:25:55 EDT 2021, 113.667, qsub-all.q, v0.1.1 'Roadrunner'
31730, 02, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Mon Sep 13 18:36:20 EDT 2021, 121.817, qsub-all.q, v0.1.1 'Roadrunner'
32310, 02, proc_dwi, COMPLETED, 10/10, rcruces, node29, Mon Sep 13 18:43:56 EDT 2021, 121.900, qsub-all.q, v0.1.1 'Roadrunner'
33789, 02, proc_dwi, COMPLETED, 10/10, rcruces, node28, Mon Sep 13 18:52:56 EDT 2021, 129.150, qsub-all.q, v0.1.1 'Roadrunner'
34359, 02, proc_dwi, COMPLETED, 10/10, rcruces, node28, Mon Sep 13 18:53:32 EDT 2021, 129.267, qsub-all.q, v0.1.1 'Roadrunner'
36487, 02, proc_dwi, COMPLETED, 10/10, rcruces, node30, Mon Sep 13 19:01:34 EDT 2021, 128.100, qsub-all.q, v0.1.1 'Roadrunner'
35557, 02, proc_dwi, COMPLETED, 10/10, rcruces, node30, Mon Sep 13 19:06:55 EDT 2021, 134.183, qsub-all.q, v0.1.1 'Roadrunner'
37130, 02, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Mon Sep 13 19:15:18 EDT 2021, 111.800, qsub-all.q, v0.1.1 'Roadrunner'
04170, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:09:22 EDT 2021, 4.833, qsub-MICA, v0.1.1 'Roadrunner'
04166, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:09:56 EDT 2021, 5.400, qsub-MICA, v0.1.1 'Roadrunner'
04181, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:11:28 EDT 2021, 4.650, qsub-MICA, v0.1.1 'Roadrunner'
04171, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:11:35 EDT 2021, 6.550, qsub-MICA, v0.1.1 'Roadrunner'
04201, 02, MPC, COMPLETED, 103/103, rcruces, emilia.bic.mni.mcgill.ca, Tue Oct 19 16:13:52 EDT 2021, 4.333, qsub-MICA, v0.1.1 'Roadrunner'
04204, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:13:40 EDT 2021, 4.383, qsub-MICA, v0.1.1 'Roadrunner'
04209, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:13:55 EDT 2021, 4.367, qsub-MICA, v0.1.1 'Roadrunner'
04178, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:14:11 EDT 2021, 7.883, qsub-MICA, v0.1.1 'Roadrunner'
04210, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:14:48 EDT 2021, 4.767, qsub-MICA, v0.1.1 'Roadrunner'
28982, 02, MPC, INCOMPLETE, 75/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:14:57 EDT 2021, 0.650, qsub-MICA, v0.1.1 'Roadrunner'
04211, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:16:02 EDT 2021, 4.483, qsub-MICA, v0.1.1 'Roadrunner'
26896, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:17:34 EDT 2021, 5.533, qsub-MICA, v0.1.1 'Roadrunner'
27934, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:18:17 EDT 2021, 4.483, qsub-MICA, v0.1.1 'Roadrunner'
27960, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:18:54 EDT 2021, 4.867, qsub-MICA, v0.1.1 'Roadrunner'
27869, 02, MPC, COMPLETED, 103/103, rcruces, emilia.bic.mni.mcgill.ca, Tue Oct 19 16:19:40 EDT 2021, 5.633, qsub-MICA, v0.1.1 'Roadrunner'
29096, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:19:25 EDT 2021, 4.383, qsub-MICA, v0.1.1 'Roadrunner'
29332, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:19:54 EDT 2021, 4.867, qsub-MICA, v0.1.1 'Roadrunner'
31730, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:20:35 EDT 2021, 4.300, qsub-MICA, v0.1.1 'Roadrunner'
32310, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:22:14 EDT 2021, 3.700, qsub-MICA, v0.1.1 'Roadrunner'
32159, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:22:34 EDT 2021, 4.783, qsub-MICA, v0.1.1 'Roadrunner'
33789, 02, MPC, COMPLETED, 103/103, rcruces, emilia.bic.mni.mcgill.ca, Tue Oct 19 16:24:14 EDT 2021, 4.450, qsub-MICA, v0.1.1 'Roadrunner'
32436, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:23:54 EDT 2021, 4.867, qsub-MICA, v0.1.1 'Roadrunner'
34273, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:24:15 EDT 2021, 4.717, qsub-MICA, v0.1.1 'Roadrunner'
34359, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:24:25 EDT 2021, 4.383, qsub-MICA, v0.1.1 'Roadrunner'
34736, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:24:49 EDT 2021, 4.033, qsub-MICA, v0.1.1 'Roadrunner'
35538, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:27:40 EDT 2021, 4.883, qsub-MICA, v0.1.1 'Roadrunner'
35557, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:27:45 EDT 2021, 4.967, qsub-MICA, v0.1.1 'Roadrunner'
36487, 02, MPC, COMPLETED, 103/103, rcruces, yeatman.bic.mni.mcgill.ca, Tue Oct 19 16:28:55 EDT 2021, 4.883, qsub-MICA, v0.1.1 'Roadrunner'
36144, 02, MPC, COMPLETED, 103/103, rcruces, emilia.bic.mni.mcgill.ca, Tue Oct 19 16:29:36 EDT 2021, 5.050, qsub-MICA, v0.1.1 'Roadrunner'
36966, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:29:15 EDT 2021, 4.717, qsub-MICA, v0.1.1 'Roadrunner'
37130, 02, MPC, COMPLETED, 103/103, rcruces, venice.bic.mni.mcgill.ca, Tue Oct 19 16:29:15 EDT 2021, 4.717, qsub-MICA, v0.1.1 'Roadrunner'
37348, 02, MPC, COMPLETED, 103/103, rcruces, valentine.bic.mni.mcgill.ca, Tue Oct 19 16:30:08 EDT 2021, 5.100, qsub-MICA, v0.1.1 'Roadrunner'
